Time  Coordinate0  Coordinate1  Coordinate2  Displacement0  Displacement1  Displacement2  Force0  Force1  Force2  
 1.10500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -9.35814266e-07  -4.14322111e-05  -2.36169566e-06  -3.70144978e-06  -9.14983178e-05  -9.69342388e-07  
 1.10750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -9.07380998e-07  -4.07076901e-05  -2.98305647e-06  -3.65620825e-06  -9.00820213e-05  -9.78401870e-07  
 1.11000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -8.77889703e-07  -3.99557893e-05  -3.57586082e-06  -3.61116028e-06  -8.86631994e-05  -9.84992305e-07  
 1.11250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -8.47397320e-07  -3.91779879e-05  -4.14027367e-06  -3.56436190e-06  -8.71851789e-05  -9.88719471e-07  
 1.11500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -8.15979232e-07  -3.83761762e-05  -4.67653007e-06  -3.51999972e-06  -8.57643500e-05  -9.90654393e-07  
 1.11750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -7.83699071e-07  -3.75519691e-05  -5.18491201e-06  -3.47295116e-06  -8.42775103e-05  -9.89807981e-07  
 1.12000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -7.50618851e-07  -3.67069094e-05  -5.66573361e-06  -3.41818614e-06  -8.26280948e-05  -9.85368152e-07  
 1.12250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -7.16808045e-07  -3.58427780e-05  -6.11934315e-06  -3.36736550e-06  -8.10583390e-05  -9.79566327e-07  
 1.12500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -6.82312441e-07  -3.49607282e-05  -6.54609276e-06  -3.31271054e-06  -7.93878975e-05  -9.70866580e-07  
 1.12750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -6.47195794e-07  -3.40623532e-05  -6.94636949e-06  -3.25044878e-06  -7.75573457e-05  -9.58732264e-07  
 1.13000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -6.11533285e-07  -3.31495886e-05  -7.32062959e-06  -3.19729562e-06  -7.59177462e-05  -9.46593939e-07  
 1.13250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -5.75378394e-07  -3.22237448e-05  -7.66933797e-06  -3.14131295e-06  -7.42104774e-05  -9.32072732e-07  
 1.13500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -5.38801338e-07  -3.12866109e-05  -7.99302130e-06  -3.08401757e-06  -7.24775191e-05  -9.15673404e-07  
 1.13750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -5.01860767e-07  -3.03396746e-05  -8.29224124e-06  -3.02781271e-06  -7.07571711e-05  -8.97846560e-07  
 1.14000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -4.64615029e-07  -2.93844457e-05  -8.56759158e-06  -2.96668026e-06  -6.89309084e-05  -8.77516354e-07  
 1.14250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -4.27125723e-07  -2.84225044e-05  -8.81969190e-06  -2.90248870e-06  -6.70382287e-05  -8.55164784e-07  
 1.14500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -3.89457090e-07  -2.74555105e-05  -9.04918967e-06  -2.84327534e-06  -6.52450844e-05  -8.32530471e-07  
 1.14750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -3.51683044e-07  -2.64853535e-05  -9.25676058e-06  -2.78340957e-06  -6.34478668e-05  -8.08702176e-07  
 1.15000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -3.13866367e-07  -2.55136445e-05  -9.44309041e-06  -2.72566584e-06  -6.16908672e-05  -7.84218769e-07  
 1.15250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -2.76062639e-07  -2.45418922e-05  -9.60889597e-06  -2.65833655e-06  -5.97391034e-05  -7.56869523e-07  
 1.15500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -2.38326123e-07  -2.35714864e-05  -9.75492575e-06  -2.59633352e-06  -5.78830773e-05  -7.29592834e-07  
 1.15750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -2.00717401e-07  -2.26039442e-05  -9.88193625e-06  -2.53727281e-06  -5.60807027e-05  -7.02117151e-07  
 1.16000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.63306475e-07  -2.16410743e-05  -9.99071872e-06  -2.47103960e-06  -5.41484943e-05  -6.72766169e-07  
 1.16250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.26155130e-07  -2.06844373e-05  -1.00820684e-05  -2.41497095e-06  -5.24259062e-05  -6.44923504e-07  
 1.16500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -8.93354981e-08  -1.97358588e-05  -1.01568243e-05  -2.35899948e-06  -5.07225322e-05  -6.16798353e-07  
 1.16750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -5.28974593e-08  -1.87967063e-05  -1.02158286e-05  -2.30631600e-06  -4.90885349e-05  -5.88974071e-07  
 1.17000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.68484035e-08  -1.78671910e-05  -1.02598689e-05  -2.23817332e-06  -4.70937255e-05  -5.57627752e-07  
 1.17250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02   1.87256649e-08  -1.69494478e-05  -1.02897990e-05  -2.18109487e-06  -4.53551636e-05  -5.28610843e-07  
 1.17500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02   5.37749804e-08  -1.60447221e-05  -1.03064247e-05  -2.12079636e-06  -4.35597802e-05  -4.99101187e-07  
 1.17750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02   8.82461270e-08  -1.51543224e-05  -1.03105379e-05  -2.07138116e-06  -4.19918774e-05  -4.71705403e-07  
 1.18000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02   1.22107610e-07  -1.42790733e-05  -1.03029580e-05  -2.01688172e-06  -4.03153192e-05  -4.43458555e-07  
 1.18250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02   1.55308543e-07  -1.34203054e-05  -1.02845456e-05  -1.96441940e-06  -3.86964544e-05  -4.15922705e-07  
 1.18500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02   1.87800312e-07  -1.25789347e-05  -1.02561827e-05  -1.91123492e-06  -3.70657332e-05  -3.88566898e-07  
 1.18750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02   2.19527504e-07  -1.17566213e-05  -1.02187395e-05  -1.86645464e-06  -3.56405991e-05  -3.63289250e-07  
 1.19000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02   2.50464361e-07  -1.09539733e-05  -1.01730462e-05  -1.82351663e-06  -3.42479608e-05  -3.38654232e-07  
 1.19250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02   2.80579195e-07  -1.01718960e-05  -1.01198823e-05  -1.77433574e-06  -3.27348523e-05  -3.13556803e-07  
 1.19500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02   3.09847503e-07  -9.41095618e-06  -1.00600356e-05  -1.72993080e-06  -3.13136988e-05  -2.89623075e-07  
 1.19750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02   3.38237355e-07  -8.67186423e-06  -9.99425376e-06  -1.68672119e-06  -2.99213246e-05  -2.66446252e-07  
 1.20000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02   3.65715338e-07  -7.95536788e-06  -9.92328683e-06  -1.65192941e-06  -2.87062107e-05  -2.45089591e-07  
 1.20250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02   3.92231590e-07  -7.26264421e-06  -9.84794133e-06  -1.61454708e-06  -2.74725518e-05  -2.24070432e-07  
 1.20500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02   4.17761370e-07  -6.59426193e-06  -9.76897335e-06  -1.58116044e-06  -2.63286343e-05  -2.04187799e-07  
 1.20750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02   4.42269050e-07  -5.95102818e-06  -9.68715519e-06  -1.55642234e-06  -2.53768464e-05  -1.86023240e-07  
 1.21000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02   4.65787609e-07  -5.33259169e-06  -9.60317313e-06  -1.51941423e-06  -2.41495060e-05  -1.66727598e-07  
 1.21250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02   4.88289191e-07  -4.73961287e-06  -9.51769535e-06  -1.48759741e-06  -2.30397201e-05  -1.48781122e-07  
 1.21500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02   5.09758651e-07  -4.17249276e-06  -9.43136187e-06  -1.45460754e-06  -2.19149530e-05  -1.31338228e-07  
 1.21750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02   5.30171651e-07  -3.63189127e-06  -9.34477703e-06  -1.43402646e-06  -2.10592066e-05  -1.15920348e-07  
 1.22000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02   5.49515640e-07  -3.11815214e-06  -9.25855448e-06  -1.40867486e-06  -2.01223312e-05  -1.00593457e-07  
 1.22250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02   5.67821607e-07  -2.63097235e-06  -9.17332572e-06  -1.38357460e-06  -1.91700348e-05  -8.56998855e-08  
 1.22500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02   5.85012298e-07  -2.17135381e-06  -9.08970814e-06  -1.36434280e-06  -1.83757974e-05  -7.20986029e-08  
 1.22750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02   6.01098829e-07  -1.73933679e-06  -9.00826294e-06  -1.34747185e-06  -1.76302080e-05  -5.92388120e-08  
 1.23000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02   6.16077123e-07  -1.33499326e-06  -8.92954279e-06  -1.33081553e-06  -1.68864322e-05  -4.68494105e-08  
 1.23250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02   6.29938995e-07  -9.58554511e-07  -8.85399814e-06  -1.31266944e-06  -1.61216205e-05  -3.49125848e-08  
 1.23500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02   6.42677404e-07  -6.10280369e-07  -8.78211381e-06  -1.30235015e-06  -1.55253343e-05  -2.40671714e-08  
 1.23750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02   6.54297105e-07  -2.90166688e-07  -8.71432101e-06  -1.28888875e-06  -1.48676192e-05  -1.35046352e-08  
 1.24000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02   6.64783542e-07   1.44232713e-09  -8.65108574e-06  -1.27662479e-06  -1.42473484e-05  -3.50664235e-09  
 1.24250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02   6.74118803e-07   2.64150181e-07  -8.59287136e-06  -1.26424741e-06  -1.36457322e-05   5.97134460e-09  
 1.24500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02   6.82298122e-07   4.97814127e-07  -8.54015235e-06  -1.26551485e-06  -1.33259683e-05   1.43369968e-08  
 1.24750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02   6.89319991e-07   7.02442016e-07  -8.49342053e-06  -1.25827177e-06  -1.28370849e-05   2.27079612e-08  
 1.25000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02   6.95168639e-07   8.77639605e-07  -8.45316966e-06  -1.25874202e-06  -1.25271110e-05   3.02995148e-08  
 1.25250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02   6.99845897e-07   1.02347781e-06  -8.41981655e-06  -1.26319349e-06  -1.22954859e-05   3.72931783e-08  
 1.25500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02   7.03332338e-07   1.13953409e-06  -8.39380443e-06  -1.26583491e-06  -1.20513335e-05   4.39242104e-08  
 1.25750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02   7.05621633e-07   1.22570899e-06  -8.37562013e-06  -1.27770267e-06  -1.20101572e-05   5.00935902e-08  
 1.26000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02   7.06719143e-07   1.28220677e-06  -8.36569660e-06  -1.27958309e-06  -1.17664681e-05   5.61576934e-08  
 1.26250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02   7.06615795e-07   1.30878801e-06  -8.36450249e-06  -1.29720930e-06  -1.18602319e-05   6.16355823e-08  
 1.26500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02   7.05281687e-07   1.30489557e-06  -8.37259908e-06  -1.31155029e-06  -1.19363427e-05   6.69663611e-08  
 1.26750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02   7.02665167e-07   1.26900933e-06  -8.39055638e-06  -1.35461523e-06  -1.26742756e-05   7.21232822e-08  
 1.27000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02   6.98867596e-07   1.20369992e-06  -8.41899270e-06  -1.37470584e-06  -1.28613471e-05   7.72966061e-08  
 1.27250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02   6.93872640e-07   1.10887628e-06  -8.45857866e-06  -1.40043271e-06  -1.31759454e-05   8.24132519e-08  
 1.27500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02   6.87594195e-07   9.82007320e-07  -8.51000341e-06  -1.45187437e-06  -1.41493742e-05   8.80117102e-08  
 1.27750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02   6.80138447e-07   8.25763955e-07  -8.57398827e-06  -1.48034260e-06  -1.45831346e-05   9.33459149e-08  
 1.28000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02   6.71536320e-07   6.40925504e-07  -8.65131317e-06  -1.51854111e-06  -1.51916441e-05   9.90269697e-08  
 1.28250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02   6.61797348e-07   4.27710856e-07  -8.74259258e-06  -1.55978818e-06  -1.58932504e-05   1.04813930e-07  
 1.28500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02   6.50974008e-07   1.87531327e-07  -8.84846611e-06  -1.59103149e-06  -1.63795180e-05   1.10252234e-07  
 1.28750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02   6.39092266e-07  -7.88254605e-08  -8.96960788e-06  -1.62942191e-06  -1.70136112e-05   1.16067535e-07  
 1.29000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02   6.26170362e-07  -3.70851576e-07  -9.10651772e-06  -1.67974803e-06  -1.79209546e-05   1.22431202e-07  
 1.29250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02   6.12251641e-07  -6.87347941e-07  -9.25966196e-06  -1.72425024e-06  -1.87139180e-05   1.28632259e-07  
 1.29500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02   5.97365030e-07  -1.02759063e-06  -9.42941363e-06  -1.77171434e-06  -1.95920139e-05   1.34986696e-07  
 1.29750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02   5.81564041e-07  -1.39026415e-06  -9.61603114e-06  -1.81585216e-06  -2.03972024e-05   1.41109445e-07  
 1.30000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02   5.64882864e-07  -1.77447968e-06  -9.81970328e-06  -1.85756434e-06  -2.11648806e-05   1.47059589e-07  
 1.30250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02   5.47367005e-07  -2.17902630e-06  -1.00405399e-05  -1.90873487e-06  -2.21162684e-05   1.53390444e-07  
 1.30500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02   5.29035384e-07  -2.60344991e-06  -1.02786553e-05  -1.97100180e-06  -2.33181870e-05   1.60352494e-07  
 1.30750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02   5.09918804e-07  -3.04698257e-06  -1.05341738e-05  -2.02025899e-06  -2.42774337e-05   1.66577503e-07  
 1.31000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02   4.90070161e-07  -3.50830811e-06  -1.08072469e-05  -2.08240486e-06  -2.54781142e-05   1.73362804e-07  
 1.31250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02   4.69525117e-07  -3.98655566e-06  -1.10980321e-05  -2.12548524e-06  -2.63034800e-05   1.78928496e-07  
 1.31500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02   4.48307740e-07  -4.48111802e-06  -1.14067015e-05  -2.19822194e-06  -2.77403234e-05   1.86211207e-07  
 1.31750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02   4.26451622e-07  -4.99130592e-06  -1.17334090e-05  -2.24935091e-06  -2.87565605e-05   1.92051851e-07  
 1.32000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02   4.03987163e-07  -5.51633387e-06  -1.20783080e-05  -2.30684753e-06  -2.99074597e-05   1.98092663e-07  
 1.32250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02   3.80942640e-07  -6.05541395e-06  -1.24415425e-05  -2.37472138e-06  -3.12666701e-05   2.04598969e-07  
 1.32500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02   3.57349381e-07  -6.60777029e-06  -1.28232338e-05  -2.43785962e-06  -3.25384401e-05   2.10589714e-07  
 1.32750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02   3.33229436e-07  -7.17284531e-06  -1.32234935e-05  -2.49587242e-06  -3.37177456e-05   2.16044763e-07  
 1.33000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02   3.08618435e-07  -7.74978357e-06  -1.36424282e-05  -2.56399384e-06  -3.50997978e-05   2.21881114e-07  
 1.33250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02   2.83549315e-07  -8.33778117e-06  -1.40801431e-05  -2.62926526e-06  -3.64269037e-05   2.27222288e-07  
 1.33500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02   2.58053063e-07  -8.93608749e-06  -1.45367439e-05  -2.69078621e-06  -3.76865327e-05   2.32004461e-07  
 1.33750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02   2.32152552e-07  -9.54413739e-06  -1.50123202e-05  -2.75881568e-06  -3.90862330e-05   2.36880731e-07  
 1.34000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02   2.05886112e-07  -1.01609496e-05  -1.55069459e-05  -2.82862279e-06  -4.05201694e-05   2.41459044e-07  
 1.34250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02   1.79280206e-07  -1.07858262e-05  -1.60206722e-05  -2.89880700e-06  -4.19681771e-05   2.45636284e-07  
 1.34500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02   1.52365764e-07  -1.14179091e-05  -1.65535424e-05  -2.96981448e-06  -4.34310422e-05   2.49391143e-07  
 1.34750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02   1.25167268e-07  -1.20562767e-05  -1.71055459e-05  -3.04441231e-06  -4.49642924e-05   2.52821919e-07  
 1.35000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02   9.77185943e-08  -1.27007811e-05  -1.76767055e-05  -3.10799178e-06  -4.63095444e-05   2.55228304e-07  
 1.35250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02   7.00600485e-08  -1.33504263e-05  -1.82669828e-05  -3.18630790e-06  -4.79485206e-05   2.57918844e-07  
 1.35500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02   4.21943854e-08  -1.40045331e-05  -1.88763354e-05  -3.25808090e-06  -4.94567681e-05   2.59659215e-07  
 1.35750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02   1.41544232e-08  -1.46622385e-05  -1.95046881e-05  -3.33032103e-06  -5.09685559e-05   2.60795384e-07  
 1.36000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.40455253e-08  -1.53231237e-05  -2.01519430e-05  -3.40445409e-06  -5.25351026e-05   2.61458318e-07  
 1.36250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -4.23631921e-08  -1.59860888e-05  -2.08179569e-05  -3.47336857e-06  -5.39725390e-05   2.61126636e-07  
 1.36500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -7.07893880e-08  -1.66510196e-05  -2.15025404e-05  -3.53961379e-06  -5.53853050e-05   2.60100734e-07  
 1.36750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -9.92824291e-08  -1.73170126e-05  -2.22054594e-05  -3.61280270e-06  -5.69251385e-05   2.58674127e-07  
 1.37000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.27818204e-07  -1.79836562e-05  -2.29264482e-05  -3.68673806e-06  -5.84918668e-05   2.56599752e-07  
 1.37250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.56363353e-07  -1.86502201e-05  -2.36652100e-05  -3.76611372e-06  -6.01591158e-05   2.53993732e-07  
 1.37500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.84904760e-07  -1.93164928e-05  -2.44214111e-05  -3.83032746e-06  -6.15354937e-05   2.50119144e-07  
 1.37750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -2.13406116e-07  -1.99815975e-05  -2.51946994e-05  -3.90334152e-06  -6.30746239e-05   2.45837105e-07  
 1.38000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -2.41856168e-07  -2.06452963e-05  -2.59847018e-05  -3.97725628e-06  -6.46431460e-05   2.40863420e-07  
 1.38250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -2.70241776e-07  -2.13072577e-05  -2.67910176e-05  -4.05363329e-06  -6.62635917e-05   2.35223165e-07  
 1.38500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -2.98538143e-07  -2.19668518e-05  -2.76132109e-05  -4.10969090e-06  -6.74732127e-05   2.28379683e-07  
 1.38750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -3.26743384e-07  -2.26240188e-05  -2.84508503e-05  -4.19761246e-06  -6.93271250e-05   2.21545883e-07  
 1.39000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -3.54836853e-07  -2.32782321e-05  -2.93034403e-05  -4.25810606e-06  -7.06295279e-05   2.13447080e-07  
 1.39250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -3.82810335e-07  -2.39292570e-05  -3.01704948e-05  -4.33566575e-06  -7.22777962e-05   2.04942979e-07  
 1.39500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -4.10653716e-07  -2.45768478e-05  -3.10514945e-05  -4.40718925e-06  -7.38065030e-05   1.95648147e-07  
 1.39750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -4.38356232e-07  -2.52206875e-05  -3.19458930e-05  -4.47086734e-06  -7.51784893e-05   1.85630227e-07  
 1.40000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -4.65908627e-07  -2.58605365e-05  -3.28530968e-05  -4.54996526e-06  -7.68581470e-05   1.74968690e-07  
 1.40250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -4.93313502e-07  -2.64964599e-05  -3.37725406e-05  -4.61030633e-06  -7.81670466e-05   1.63657660e-07  
 1.40500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -5.20554011e-07  -2.71279885e-05  -3.47035849e-05  -4.67041723e-06  -7.94650020e-05   1.51749832e-07  
 1.40750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -5.47635704e-07  -2.77553042e-05  -3.56456181e-05  -4.74711835e-06  -8.11109918e-05   1.39070088e-07  
 1.41000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -5.74540427e-07  -2.83778944e-05  -3.65979789e-05  -4.81120975e-06  -8.24902297e-05   1.25891775e-07  
 1.41250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -6.01274146e-07  -2.89959609e-05  -3.75599950e-05  -4.88330877e-06  -8.40375307e-05   1.11951765e-07  
 1.41500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -6.27829006e-07  -2.96093256e-05  -3.85309664e-05  -4.95156143e-06  -8.55090796e-05   9.74414110e-08  
 1.41750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -6.54193174e-07  -3.02177273e-05  -3.95101645e-05  -5.00279423e-06  -8.66380458e-05   8.27773785e-08  
 1.42000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -6.80371795e-07  -3.08211967e-05  -4.04968487e-05  -5.08302092e-06  -8.83539185e-05   6.67399966e-08  
 1.42250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -7.06361889e-07  -3.14196932e-05  -4.14902431e-05  -5.14643985e-06  -8.97313642e-05   5.05894019e-08  
 1.42500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -7.32162390e-07  -3.20131887e-05  -4.24895702e-05  -5.22431005e-06  -9.14082985e-05   3.33212389e-08  
 1.42750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -7.57770720e-07  -3.26016488e-05  -4.34940068e-05  -5.27933740e-06  -9.26330841e-05   1.63477702e-08  
 1.43000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -7.83174829e-07  -3.31847789e-05  -4.45027411e-05  -5.33765029e-06  -9.39090064e-05  -1.18665245e-09  
 1.43250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -8.08383331e-07  -3.37627946e-05  -4.55149120e-05  -5.39812809e-06  -9.52306116e-05  -1.93220315e-08  
 1.43500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -8.33382285e-07  -3.43354053e-05  -4.65296654e-05  -5.46845731e-06  -9.67566400e-05  -3.84781916e-08  
 1.43750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -8.58186149e-07  -3.49029276e-05  -4.75461106e-05  -5.53226396e-06  -9.81605453e-05  -5.78162467e-08  
 1.44000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -8.82780382e-07  -3.54650128e-05  -4.85633353e-05  -5.59165215e-06  -9.94706520e-05  -7.73462521e-08  
 1.44250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -9.07169725e-07  -3.60217701e-05  -4.95804167e-05  -5.64970956e-06  -1.00752552e-04  -9.71743295e-08  
 1.44500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -9.31354602e-07  -3.65732194e-05  -5.05964349e-05  -5.71114855e-06  -1.02112290e-04  -1.17639931e-07  
 1.44750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -9.55330772e-07  -3.71192854e-05  -5.16104374e-05  -5.78009510e-06  -1.03614439e-04  -1.39029271e-07  
 1.45000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -9.79098556e-07  -3.76599812e-05  -5.26214596e-05  -5.85339208e-06  -1.05206045e-04  -1.61167881e-07  
 1.45250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.00265982e-06  -3.81953764e-05  -5.36285396e-05  -5.90782085e-06  -1.06426346e-04  -1.82197207e-07  
 1.45500000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.02601147e-06  -3.87254291e-05  -5.46307154e-05  -5.96752439e-06  -1.07753490e-04  -2.03925440e-07  
 1.45750000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.04914678e-06  -3.92499721e-05  -5.56270169e-05  -6.01684708e-06  -1.08870455e-04  -2.24941984e-07  
 1.46000000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.07208209e-06  -3.97694289e-05  -5.66164525e-05  -6.08144827e-06  -1.10296257e-04  -2.47552147e-07  
 1.46250000e-02   1.96167081e-04   4.99235197e-03   2.46875000e-02  -1.09480992e-06  -4.02836313e-05  -5.75980712e-05  -6.14606148e-06  -1.11724052e-04  -2.70371568e-07  
