TimeWindow  Iteration  ResRel(Displacement)  ResRel(Force)  
   639       6   5.38573594e-05   4.42989855e-03  
   639       7   2.47395189e-05   5.85277478e-03  
   639       8   1.51040938e-05   3.15634908e-03  
   639       9   8.82495404e-06   5.09398709e-03  
   639      10   4.64333841e-06   7.34545255e-04  
   639      11   2.53482481e-06   3.41859092e-03  
   639      12   1.34305309e-06   5.24932430e-04  
   639      13   8.12438905e-07   1.06789366e-04  
   640       1   1.52197070e-02   1.00748296e+00  
   640       2   2.41800552e-03   3.64863953e-01  
   640       3   2.34560828e-04   5.34439421e-02  
   640       4   1.20926575e-04   4.32440663e-02  
   640       5   6.05492632e-05   2.92246634e-02  
   640       6   3.04997476e-05   3.29734291e-03  
   640       7   1.54102777e-05   3.62514755e-03  
   640       8   9.11039803e-06   4.26105572e-03  
   640       9   4.96564368e-06   2.49707046e-03  
   640      10   2.75805356e-06   2.67429855e-03  
   640      11   1.42540081e-06   8.38941969e-04  
   640      12   8.25657268e-07   4.05261167e-04  
   641       1   1.53374909e-02   1.00751418e+00  
   641       2   2.55317205e-03   2.39858824e-01  
   641       3   2.30554473e-04   1.95545340e+00  
   641       4   1.82302920e-04   1.41251482e+00  
   641       5   1.03023583e-04   8.00089366e-01  
   641       6   6.73988151e-05   1.76770144e-01  
   641       7   3.82832804e-05   1.03499919e-01  
   641       8   2.31627563e-05   4.88932126e-02  
   641       9   1.52486030e-05   3.62780661e-02  
   641      10   8.54975836e-06   8.14421252e-03  
   641      11   5.82503248e-06   2.91552028e-03  
   641      12   3.12523893e-06   4.13220344e-03  
   641      13   2.25254807e-06   2.30869927e-03  
   641      14   1.43071951e-06   3.30943595e-04  
   641      15   8.17000615e-07   2.26813667e-04  
   642       1   1.54577944e-02   1.00753822e+00  
   642       2   2.62653622e-03   4.83183525e-01  
   642       3   4.60024256e-04   5.24049393e-01  
   642       4   3.35284090e-04   5.01314474e-01  
   642       5   2.01569632e-04   1.65535894e-01  
   642       6   1.34081693e-04   4.40768569e-02  
   642       7   7.15461172e-05   7.74927408e-02  
   642       8   4.73674921e-05   3.20358323e-02  
   642       9   2.37793378e-05   2.99424989e-02  
   642      10   1.30036546e-05   1.66696076e-02  
   642      11   7.60594423e-06   1.12696323e-02  
   642      12   5.05534599e-06   3.82281323e-03  
   642      13   3.03408457e-06   1.96834916e-03  
   642      14   1.58503524e-06   4.90829310e-04  
   642      15   8.61311047e-07   1.58807627e-04  
   643       1   1.55800596e-02   1.00756337e+00  
   643       2   2.67497280e-03   3.39717043e-01  
   643       3   3.17977700e-04   2.82727919e-01  
   643       4   2.37106202e-04   1.48597379e-01  
   643       5   1.08152106e-04   1.27691785e-01  
   643       6   7.02920711e-05   7.49844789e-02  
   643       7   4.29597570e-05   4.41540041e-02  
   643       8   1.93242260e-05   2.98074422e-02  
   643       9   1.15358826e-05   1.13116290e-02  
   643      10   7.34153999e-06   9.01835151e-03  
   643      11   4.35107975e-06   4.19555640e-03  
   643      12   2.03657293e-06   7.53183817e-04  
   643      13   1.19053691e-06   7.09769174e-04  
   643      14   7.38562950e-07   1.57170189e-04  
   644       1   1.57057056e-02   1.00757994e+00  
   644       2   3.17700201e-03   4.67716173e-01  
   644       3   5.35126558e-04   3.42882045e-01  
   644       4   4.10322721e-04   7.22659641e-02  
   644       5   1.74867900e-04   7.35083065e-02  
   644       6   9.08371996e-05   2.84649584e-02  
   644       7   4.42556081e-05   1.04678182e-02  
   644       8   2.67247468e-05   6.38990545e-03  
   644       9   1.39042882e-05   1.65163817e-03  
   644      10   8.02180806e-06   1.54597980e-03  
   644      11   3.36841791e-06   3.80815452e-03  
   644      12   2.26559447e-06   1.57727234e-03  
   644      13   1.05585111e-06   5.52321081e-04  
   644      14   5.53469002e-07   1.94962618e-04  
   645       1   1.58339796e-02   1.00759651e+00  
   645       2   4.09783909e-03   4.56871282e-01  
   645       3   7.86137673e-04   6.11722738e-01  
   645       4   4.80873653e-04   2.56671570e-01  
   645       5   3.05976294e-04   9.92249242e-02  
   645       6   1.75245828e-04   1.55683489e-01  
   645       7   7.89240387e-05   9.50495329e-02  
   645       8   4.79061032e-05   4.40986273e-02  
   645       9   2.91944775e-05   4.37265138e-02  
   645      10   1.78658522e-05   4.03035520e-03  
   645      11   7.37483518e-06   3.50859998e-03  
   645      12   4.48854531e-06   1.27270459e-03  
   645      13   2.28141940e-06   1.04290625e-03  
   645      14   1.10675601e-06   2.04498371e-03  
   645      15   5.59879663e-07   9.21384958e-04  
   646       1   1.59652022e-02   1.00761225e+00  
   646       2   3.49449768e-03   3.07592157e-02  
   646       3   1.14331092e-04   8.34241300e-01  
   646       4   1.37337686e-04   7.90352190e-01  
   646       5   1.48863463e-04   7.03330078e-01  
   646       6   1.32428190e-04   5.96704705e-01  
   646       7   1.26481934e-04   4.99738306e-01  
   646       8   8.05324932e-05   3.40537711e-01  
   646       9   5.16394373e-05   2.10446689e-01  
   646      10   3.43520259e-05   1.65076115e-01  
   646      11   2.20749736e-05   5.40637436e-02  
   646      12   1.21197391e-05   1.66534540e-02  
   646      13   6.80585492e-06   1.34911995e-03  
   646      14   4.43644789e-06   4.27428043e-03  
   646      15   2.51983096e-06   1.51741814e-03  
   646      16   1.46444542e-06   1.02923668e-03  
   646      17   7.32136791e-07   7.59257752e-04  
   647       1   1.60996716e-02   1.00761683e+00  
   647       2   4.31159370e-03   3.71679258e-01  
   647       3   2.91873798e-04   5.78530747e-01  
   647       4   3.21561021e-04   6.78673429e-02  
   647       5   1.40340435e-04   2.43925991e-01  
   647       6   9.30010818e-05   3.79646429e-02  
   647       7   4.34569071e-05   4.08316929e-02  
   647       8   2.40459198e-05   1.94766569e-02  
   647       9   1.30019101e-05   1.52868214e-02  
   647      10   7.03714600e-06   3.84529776e-03  
   647      11   3.92884157e-06   2.72730534e-03  
   647      12   2.66564281e-06   4.44843477e-04  
   647      13   1.46130384e-06   9.95407271e-04  
   647      14   7.18470875e-07   5.91424765e-04  
   648       1   1.62384722e-02   1.00761993e+00  
   648       2   4.12915405e-03   2.34057107e-01  
   648       3   1.89069724e-04   1.42850811e+00  
   648       4   1.52399654e-04   4.57720522e-01  
   648       5   6.97443328e-05   2.44132060e-01  
   648       6   4.48615627e-05   6.02169290e-02  
   648       7   2.58380621e-05   2.22639714e-02  
   648       8   1.40490899e-05   1.57864783e-02  
   648       9   8.75693383e-06   5.75485297e-03  
   648      10   4.16283591e-06   6.18610522e-03  
   648      11   2.50850922e-06   2.11376558e-03  
   648      12   1.58792764e-06   2.57507428e-03  
   648      13   7.49545899e-07   8.29468909e-04  
   649       1   1.63795711e-02   1.00762493e+00  
   649       2   4.02888019e-03   3.75272778e-01  
   649       3   3.87217251e-04   2.36665592e+00  
   649       4   2.99918711e-04   1.09637635e+00  
   649       5   1.25548225e-04   8.22915784e-01  
   649       6   7.64477276e-05   9.71980896e-02  
   649       7   4.50100565e-05   4.51326247e-02  
   649       8   2.43677897e-05   1.13106850e-02  
   649       9   1.87380606e-05   1.16933639e-02  
   649      10   9.97619727e-06   9.45850686e-03  
   649      11   4.90189228e-06   6.26108034e-03  
   649      12   2.43538884e-06   2.92733264e-03  
   649      13   1.71011818e-06   6.41813801e-04  
   649      14   9.33132447e-07   1.01094832e-03  
   649      15   5.71933749e-07   1.34487920e-04  
   650       1   1.65249032e-02   1.00763025e+00  
   650       2   4.72450932e-03   1.53168603e-01  
   650       3   1.00658841e-04   2.50814797e-01  
   650       4   1.03483847e-04   2.09802358e-01  
   650       5   5.01125869e-05   1.52973052e-01  
   650       6   3.50970732e-05   6.96022663e-02  
   650       7   2.12493455e-05   5.05809614e-02  
   650       8   1.28912316e-05   1.65227606e-02  
   650       9   5.99802964e-06   1.09909897e-02  
   650      10   3.30507377e-06   1.52977455e-03  
   650      11   1.77513373e-06   1.07319089e-03  
   650      12   1.04104364e-06   7.67652892e-04  
   650      13   4.90058401e-07   3.65494434e-04  
   651       1   1.66725845e-02   1.00763735e+00  
   651       2   4.52386080e-03   2.79091788e-01  
   651       3   2.02898054e-04   2.53295226e-01  
   651       4   1.65985820e-04   1.11450313e-01  
   651       5   7.52357699e-05   3.00639073e-02  
   651       6   4.49222483e-05   5.16747839e-03  
   651       7   2.24648447e-05   2.14973464e-02  
   651       8   1.22638549e-05   3.26852538e-03  
   651       9   7.16908844e-06   1.00175208e-03  
   651      10   3.81147006e-06   5.58965406e-03  
   651      11   2.19080239e-06   2.39854909e-03  
   651      12   1.25991460e-06   1.64304665e-03  
   651      13   6.17987877e-07   8.02828713e-04  
   652       1   1.68255113e-02   1.00763030e+00  
   652       2   4.50272728e-03   2.55758068e-01  
   652       3   1.68725543e-04   7.27818694e-01  
   652       4   1.43887619e-04   3.92527505e-01  
   652       5   7.19602336e-05   1.59570353e-01  
   652       6   4.50809968e-05   3.71959020e-02  
   652       7   2.63491435e-05   2.69249885e-02  
   652       8   1.45041115e-05   7.06788920e-03  
   652       9   7.99872039e-06   1.18018412e-03  
   652      10   4.24258007e-06   1.85859900e-03  
   652      11   2.58479307e-06   6.69789818e-04  
   652      12   1.32265227e-06   1.50743688e-04  
   652      13   6.29606722e-07   8.14840293e-05  
   653       1   1.69808797e-02   1.00763532e+00  
   653       2   4.55435623e-03   1.94730718e-01  
   653       3   1.34579299e-04   5.33302751e-01  
   653       4   1.34507064e-04   1.82119499e-01  
   653       5   8.68917514e-05   1.24790644e-01  
   653       6   5.32212305e-05   3.75279494e-02  
   653       7   3.46107876e-05   1.66539821e-02  
   653       8   2.01005518e-05   2.83782296e-02  
   653       9   1.17110397e-05   4.09246667e-03  
   653      10   5.55073493e-06   1.53250022e-03  
   653      11   3.05525221e-06   1.13371861e-03  
   653      12   1.50409548e-06   1.05202230e-03  
   653      13   8.65899434e-07   5.15596480e-04  
   654       1   1.71397281e-02   1.00763429e+00  
   654       2   4.84294107e-03   2.05961929e-01  
   654       3   1.34929750e-04   3.31586314e-01  
   654       4   1.28543776e-04   1.81486306e-01  
   654       5   6.63942418e-05   3.30608180e-02  
   654       6   4.07624746e-05   4.38587190e-02  
   654       7   3.23046478e-05   3.06221373e-02  
   654       8   1.78317956e-05   2.74226317e-02  
   654       9   1.03190800e-05   7.01868935e-03  
   654      10   5.18585900e-06   7.90705078e-03  
   654      11   3.28728051e-06   1.73286237e-03  
   654      12   1.82218030e-06   3.01470147e-04  
   654      13   1.18019034e-06   4.40462634e-04  
   654      14   6.70029523e-07   1.46271689e-04  
   655       1   1.73029397e-02   1.00763647e+00  
   655       2   4.81515843e-03   4.87792444e-01  
   655       3   7.73181038e-04   6.12377583e-01  
   655       4   6.12954457e-04   1.52544926e-01  
   655       5   2.89610289e-04   2.21888118e-01  
   655       6   1.96677223e-04   1.63449154e-01  
   655       7   9.59680578e-05   7.45858408e-02  
   655       8   4.93498176e-05   1.27872415e-02  
   655       9   2.77854784e-05   9.52746799e-03  
   655      10   1.45494935e-05   7.85865206e-03  
   655      11   7.14503070e-06   4.37260494e-03  
   655      12   3.93485306e-06   2.03067962e-03  
   655      13   2.20115165e-06   1.85700429e-03  
   655      14   1.09855902e-06   3.54596550e-04  
   655      15   6.72727316e-07   9.30893684e-05  
   656       1   1.74699294e-02   1.00763397e+00  
   656       2   4.89430878e-03   4.30084106e-01  
   656       3   5.03168857e-04   3.87344494e-01  
   656       4   3.58147397e-04   1.36532404e-01  
   656       5   1.89453545e-04   4.85983603e-02  
   656       6   9.55786620e-05   1.96043025e-02  
   656       7   4.33702466e-05   8.90296052e-03  
   656       8   2.31129263e-05   2.34171558e-03  
   656       9   1.05629307e-05   5.94779963e-03  
   656      10   6.01990107e-06   9.51941569e-04  
   656      11   3.00706370e-06   1.47551707e-03  
   656      12   1.87339296e-06   1.67189239e-03  
   656      13   1.06113129e-06   3.58754550e-04  
   656      14   6.53233160e-07   6.34890115e-04  
   657       1   1.76409460e-02   1.00762708e+00  
   657       2   4.98915004e-03   4.40004068e-01  
   657       3   3.33204724e-04   1.79153578e+00  
   657       4   3.07149380e-04   1.56601484e-01  
   657       5   1.48447700e-04   1.13852241e-01  
   657       6   9.66231810e-05   2.63264250e-02  
   657       7   3.99429882e-05   3.72383731e-02  
   657       8   2.36531263e-05   4.92297252e-03  
   657       9   1.07019558e-05   1.66449887e-02  
   657      10   5.63950991e-06   2.14481813e-03  
   657      11   3.58188729e-06   3.67921576e-03  
   657      12   1.94240511e-06   1.46277056e-03  
   657      13   9.32012418e-07   3.76631894e-04  
   658       1   1.78146556e-02   1.00762854e+00  
   658       2   5.06837315e-03   3.65793928e-01  
   658       3   3.38107846e-04   1.88128009e+00  
   658       4   3.02115540e-04   1.92076667e+00  
   658       5   1.39265278e-04   9.55811740e-01  
   658       6   8.66818835e-05   1.83265461e-01  
   658       7   5.17430960e-05   1.30793224e-02  
   658       8   3.00988393e-05   3.13055098e-02  
   658       9   1.94813816e-05   5.69617161e-03  
   658      10   1.08321247e-05   3.22990607e-03  
   658      11   6.01623741e-06   3.36914332e-03  
   658      12   2.55536423e-06   1.22735597e-03  
   658      13   1.57771214e-06   4.48783511e-04  
   658      14   8.63138960e-07   1.09747387e-03  
   658      15   5.18773968e-07   4.18504252e-05  
   659       1   1.79921200e-02   1.00763070e+00  
   659       2   5.23096884e-03   3.70554562e-01  
   659       3   2.97134627e-04   2.67362598e-01  
   659       4   2.43701803e-04   4.68594511e-02  
   659       5   8.84724928e-05   2.48938087e-02  
   659       6   5.63394563e-05   2.05333446e-02  
   659       7   2.43798120e-05   1.32845261e-02  
   659       8   1.45553144e-05   1.41270233e-02  
   659       9   8.76739537e-06   1.21182393e-02  
   659      10   5.20378685e-06   6.26487313e-03  
   659      11   2.69563666e-06   2.29244766e-03  
   659      12   1.60902782e-06   1.24353807e-03  
   659      13   8.25615031e-07   6.16827365e-04  
   660       1   1.81740558e-02   1.00762385e+00  
   660       2   4.93096578e-03   4.05272325e-01  
   660       3   1.60887913e-04   2.21999389e+00  
   660       4   1.07782596e-04   6.40128128e-01  
   660       5   7.17742105e-05   2.44100249e-01  
   660       6   4.13295120e-05   3.01809139e-02  
   660       7   2.01774510e-05   6.55501967e-03  
   660       8   1.07691093e-05   1.23507355e-02  
   660       9   7.16112208e-06   7.45387625e-04  
   660      10   3.04128897e-06   1.16408605e-03  
   660      11   1.69768841e-06   2.28197332e-04  
   660      12   8.90010525e-07   7.51285056e-04  
   661       1   1.83584975e-02   1.00762324e+00  
   661       2   4.80099933e-03   4.24909142e-01  
